"Part Suitability","Product (WPN)","Datasheet","SPICE Live Model","OPN","Price","Description","Power Conversion","VOUT (min) (V)","VOUT (max) (V)","VINDC/RMS (max) (V)","VINDC/RMS (min) (V)","IOUT (A)","Iq Typ (mA)","fSW Typ (kHz)","Topology","Control Mode","Package Type","Qualification","VCC Min (V)","VCC Max (V)","UVLO (V)","Stand-by Mode","Drive Capability Source","Drive Capability Sink","Latch","Shutdown Pin","Efficiency (%)","Phases","VDO Typ (V)","PSRR (dB)","Noise (µVrms)","Application","Polarity","Output","Enable","PowerGood","Short Circuit Protection","Soft Start","fJitter Typ (%)","RDS(ON) Typ (Ω)","V(BR)DSS Max (V)","IPeak (mA)","HV Start-up Min (V)","DSS (mA)","Over Power Compensation","Brown-out","PFC Mode","Frequency Operation","UVP","Inhibition","Vref Typ (V)","TA Max (°C)","TA Min (°C)","AEC Qualified","PPAP Capable","Halide Free","Lead Free","Status"
"70","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342AMDCDHD1R2G","0.49","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN4860","https://www.onsemi.com/download/data-sheet/pdf/FAN4860-D.PDF","","FAN4860UC5X","'-","3MHz Synchronous TinyBoost™","DC/DC","5","5","4.5","2.3","0.4","","3000","Step-Up","Current Mode","WLCSP-6","Standard","","","","","","","","","92","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC00X","0.38","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN53200","https://www.onsemi.com/download/data-sheet/pdf/FAN53200-D.PDF","","FAN53200UC44X","0.45","5A, 2.4 MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.3875","5.5","2.5","5","","2400","Step-Down","","WLCSP-20","Standard","","","","","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81140","https://www.onsemi.com/download/data-sheet/pdf/NCP81140-D.PDF","","NCP81140MNTXG","1.11","Multiple-Phase Controller with SVID Interface, Industrial range Vr controller","DC/DC","","","","","","","600","Step-Down","Voltage Mode","QFN-32","Standard","4.75","5.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN53200","https://www.onsemi.com/download/data-sheet/pdf/FAN53200-D.PDF","","FAN53200UC35X","0.42","5A, 2.4 MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.3875","5.5","2.5","5","","2400","Step-Down","","WLCSP-20","Standard","","","","","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81232","https://www.onsemi.com/download/data-sheet/pdf/NCP81232-D.PDF","","NCP81232MNTXG","1.44","Multi-Phase Controller with Dual Loop Capability, Configurable, DrMOS Compatible","DC/DC","","","","","","","1200","Step-Down","Current/Voltage Mode","QFN-40","Standard","4.5","24","","","","","","","","2/3/4","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP59744","https://www.onsemi.com/download/data-sheet/pdf/NCP59744-D.PDF","","NCP59744MN2ADJTBG","0.70","LDO Regulator, 3 A, Ultra-Low Dropout, High PSRR, Low Noise, Dual Rail VLDO, 3 A, QFN20 5x5mm package","DC/DC","","","5.5","0.8","3","1.3","","LDO","","QFN-20","Standard","","","","","","","","","","","0.115","80","18","Consumer","Positive","Single","true","true","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81142","https://www.onsemi.com/download/data-sheet/pdf/NCP81142-D.PDF","","NCP81142MNTXG","1.23","Industrail range VR controller","DC/DC","","","","","","","590","Step-Down","Voltage Mode","QFN-32","Standard","4.75","5.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81141","https://www.onsemi.com/download/data-sheet/pdf/NCP81141-D.PDF","","NCP81141MNTXG","0.80","Vr12.6 single phase controller","DC/DC","","","","","","","1000","Step-Down","Voltage Mode","QFN-28","Standard","4.75","5.25","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81143","https://www.onsemi.com/download/data-sheet/pdf/NCP81143-D.PDF","","NCP81143MNTXG","0.81","VR Multi-Phase Controller","DC/DC","","","","","","","1000","Step-Down","Voltage Mode","QFN-36","Standard","4.75","5.25","","","","","","","","1/2/3","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP1117","https://www.onsemi.com/download/data-sheet/pdf/NCP1117-D.PDF","","NCP1117ST12T3G","0.24","LDO Regulator, 1 A, Fixed and Adjustable, Positive, V<sub>out</sub>: 12 V","DC/DC","12","12","20","2.4","1","6","","LDO","","SOT-223-4 / TO-261-4","Standard","","","","","","","","","","","1.2","54","360","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","CS5173","https://www.onsemi.com/download/data-sheet/pdf/CS5171-D.PDF","","CS5173GDR8G","0.93","Boost Regulator, Positive, 1.5 A, 560 kHz, T<sub>J</sub>= 0°C to 125°C","DC/DC","39","39","30","2.7","1.5","","560","Step-Up","Current Mode","SOIC-8","Standard","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81270","https://www.onsemi.com/download/data-sheet/pdf/null","","NCP81270DMNTXG","0.60","Single-Phase Voltage Regulator for Computing Applications","DC/DC","","","","","","","","LDO","","QFN-20","Standard","4.75","5.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP4208","https://www.onsemi.com/download/data-sheet/pdf/NCP4208-D.PDF","","NCP4208MNR2G","1.10","Synchronous Buck Converter, 8-Phase, VR11.1 Programmable, with I2C Interface","DC/DC","","","","","","","1500","Step-Down","","QFN-48","Standard","","","","","","","","","","1/2/3/4/5/6/7/8","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCV896530","https://www.onsemi.com/download/data-sheet/pdf/NCV896530-D.PDF","","NCV896530MWATXG","1.13","Dual Output Buck Converter, Low Voltage, 2.1 MHz","DC/DC","","","","","","","","Step-Down","","DFN-10","Automotive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"70","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC36FX","0.44","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","3.6","3.6","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP81233","https://www.onsemi.com/download/data-sheet/pdf/NCP81233-D.PDF","","NCP81233MNTXG","2.61","Multi-Phase Controller, Configurable, 4.5 V to 20 V, I2C","DC/DC","","","","","","","1200","Step-Down","Current/Voltage Mode","QFN-52","Standard","4.5","20","","","","","","","","4/5/6","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP1568","https://www.onsemi.com/download/data-sheet/pdf/NCP1568-D.PDF","","NCP1568G04DBR2G","2.73","AC-DC Active Clamp Flyback PWM Controller, GaN Optimized","AC/DC","","","","","","","1000","Active Clamp Flyback","Current Mode","TSSOP16 MINUS PINS 2,3,14 & 15","Standard","","27","9","true","850","1500","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","CS5173","https://www.onsemi.com/download/data-sheet/pdf/CS5171-D.PDF","","CS5173EDR8G","1.04","Boost Regulator, Positive, 1.5 A, 560 kHz, T<sub>J</sub>= -40°C to 125°C","DC/DC","39","39","30","2.7","1.5","","560","Step-Up","Current Mode","SOIC-8","Standard","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP59749","https://www.onsemi.com/download/data-sheet/pdf/NCP59749-D.PDF","","NCP59749MN2ADJTBG","0.67","LDO Regulator, 3 A, Ultra-Low Dropout, High PSRR, Low Noise, with Bias Rail","DC/DC","","","5.5","0.8","3","1.2","","LDO","","QFN-20","Standard","","","","","","","","","","","0.12","75","20","Consumer","Positive","Single","true","true","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP565","https://www.onsemi.com/download/data-sheet/pdf/NCP565-D.PDF","","NCP565ST12T3G","0.42","LDO Regulator, 1.5 A, High PSRR, with Fast Transient Resoponse, V<sub>out</sub>: 1.2 V","DC/DC","1.2","1.2","9","2.5","1.5","1.5","","LDO","","SOT-223-4 / TO-261-4D","Standard","","","","","","","","","","","0.9","75","28","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP13992","https://www.onsemi.com/download/data-sheet/pdf/NCP13992-D.PDF","","NCP13992ABDR2G","0.85","Current Mode Resonant Controller with Integrated High Voltage Drivers, Enhanced Light Load","AC/DC","","","","","","","750","LLC","Current Mode","SOIC-16 NB","Standard","","20","11.9","true","500","1000","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCP1034","https://www.onsemi.com/download/data-sheet/pdf/NCP1034-D.PDF","","NCP1034DR2G","1.31","100 V Synchronous Buck Controller","DC/DC","","","","","","","500","Step-Down","Voltage Mode","SOIC-16","Standard","8","100","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN53528","https://www.onsemi.com/download/data-sheet/pdf/FAN53528-D.PDF","","FAN53528GUC48X","0.52","3.0 A, 2.4 MHz, Digitally Programmable Buck Regulator","DC/DC","0.35","1.14375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN49100","https://www.onsemi.com/download/data-sheet/pdf/FAN49100-D.PDF","","FAN49100AUC360X","0.40","Buck-Boost Regulator, 2.5 A, 1.8 MHz, TinyPower™","DC/DC","3.6","3.6","5.5","2.5","2.5","","1800","Step-Up/Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","FAN65004C","https://www.onsemi.com/download/data-sheet/pdf/FAN65004C-D.PDF","","FAN65004C","2.24","Synchronous PWM Buck Regulator, High Performance, Voltage Mode, 65 V, 6 A","DC/DC","","","65","4.5","6","","1000","Step-Down","Voltage Mode","PQFN-35","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"70","NCV6323","https://www.onsemi.com/download/data-sheet/pdf/NCV6323-D.PDF","","NCP6323DMTAATBG","0.43","Synchronous Buck Converter, 3 MHz, 2 A","DC/DC","0.6","5","5.5","2.5","2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342ANACCED1R2G","0.49","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1397","https://www.onsemi.com/download/data-sheet/pdf/NCP1397-D.PDF","","NCP1397ADR2G","0.52","Resonant Controller with Integrated High Voltage Drivers","AC/DC","","","","","","","500","Half-Bridge","Voltage Mode","SOIC-16","Standard","","20","10.5","false","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1397","https://www.onsemi.com/download/data-sheet/pdf/NCP1397-D.PDF","","NCP1397BDR2G","0.52","Resonant Controller with Integrated High Voltage Drivers","AC/DC","","","","","","","500","Half-Bridge","Voltage Mode","SOIC-16","Standard","","20","10.5","false","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC100X","0.47","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1117LP","https://www.onsemi.com/download/data-sheet/pdf/NCP1117LP-D.PDF","","NCP1117LPST50T3G","0.14","LDO Regulator, 1 A, Fixed and Adjustable, Positive, V<sub>out</sub>: 5.0 V","DC/DC","5","5","18","2.4","1","0.55","","LDO","","SOT-223-4 / TO-261-4","Standard","","","","","","","","","","","1.3","60","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1117LP","https://www.onsemi.com/download/data-sheet/pdf/NCP1117LP-D.PDF","","NCP1117LPST18T3G","0.14","LDO Regulator, 1 A, Fixed and Adjustable, Positive, V<sub>out</sub>: 1.8 V","DC/DC","1.5","1.5","18","2.4","1","0.55","","LDO","","SOT-223-4 / TO-261-4","Standard","","","","","","","","","","","1.3","60","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1117LP","https://www.onsemi.com/download/data-sheet/pdf/NCP1117LP-D.PDF","","NCP1117LPST33T3G","0.14","LDO Regulator, 1 A, Fixed and Adjustable, Positive, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","18","2.4","1","0.55","","LDO","","SOT-223-4 / TO-261-4","Standard","","","","","","","","","","","1.3","60","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1117LP","https://www.onsemi.com/download/data-sheet/pdf/NCP1117LP-D.PDF","","NCP1117LPSTADT3G","0.14","LDO Regulator, 1 A, Fixed and Adjustable, Positive, V<sub>out</sub>: Adj","DC/DC","","","18","2.4","1","0.55","","LDO","","SOT-223-4 / TO-261-4","Standard","","","","","","","","","","","1.3","60","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342AMDCDD1R2G","0.56","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP3135","https://www.onsemi.com/download/data-sheet/pdf/NCP3135-D.PDF","","NCP3135MNTXG","0.58","2.9V to  5.5V, 5A Integrated Synchronous DC-DC Step Down Converter","DC/DC","0.6","0.6","5.5","2.9","5","","1100","Step-Down","Voltage Mode","QFN-16","Standard","","","","","","","","","95","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP13992","https://www.onsemi.com/download/data-sheet/pdf/NCP13992-D.PDF","","NCP13992ACDR2G","0.84","Current Mode Resonant Controller with Integrated High Voltage Drivers, Enhanced Light Load","AC/DC","","","","","","","750","LLC","Current Mode","SOIC-16 NB","Standard","","20","15.8","true","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53528","https://www.onsemi.com/download/data-sheet/pdf/FAN53528-D.PDF","","FAN53528DUC40X","0.52","3.0 A, 2.4 MHz, Digitally Programmable Buck Regulator","DC/DC","0.35","1.14375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53528","https://www.onsemi.com/download/data-sheet/pdf/FAN53528-D.PDF","","FAN53528BUC08X","0.52","3.0 A, 2.4 MHz, Digitally Programmable Buck Regulator","DC/DC","0.35","1.14375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53528","https://www.onsemi.com/download/data-sheet/pdf/FAN53528-D.PDF","","FAN53528EUC48X","0.52","3.0 A, 2.4 MHz, Digitally Programmable Buck Regulator","DC/DC","0.35","1.14375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1529","https://www.onsemi.com/download/data-sheet/pdf/NCP1529-D.PDF","","NCP1529MUTBG","0.32","Buck Converter, DC-DC, High Efficiency, Adjustable Output Voltage, Low Ripple, 1.7 MHz, 1 A","DC/DC","0.9","3.9","5.5","2.7","1","","1700","Step-Down","Current Mode","UDFN-6","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC84X","0.37","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP6332","https://www.onsemi.com/download/data-sheet/pdf/NCP6332-D.PDF","","NCP6332CMTAATBG","0.40","Synchronous Buck Converter, 3 MHz, 1.2 A","DC/DC","0.6","5","5.5","2.3","1.2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1529","https://www.onsemi.com/download/data-sheet/pdf/NCP1529-D.PDF","","NCP1529ASNT1G","0.35","Buck Converter, DC-DC, High Efficiency, Adjustable Output Voltage, Low Ripple, 1.7 MHz, 1 A","DC/DC","0.9","3.9","5.5","2.7","1","","1700","Step-Down","Current Mode","TSOP-5 / SOT-23-5","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1592","https://www.onsemi.com/download/data-sheet/pdf/NCP1592-D.PDF","","NCP1592PAR2G","1.29","Synchronous Buck Regulator, PWM, 6.0 A, with Integrated FETs","DC/DC","0.891","0.891","6","3","6","","700","Step-Down","Voltage Mode","TSSOP-28 EP","Standard","","","","","","","","","95","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1396","https://www.onsemi.com/download/data-sheet/pdf/NCP1396D.PDF","","NCP1396ADR2G","0.63","Resonant Controller with Integrated High Voltage Drivers","AC/DC","","","","","","","500","Half-Bridge","Voltage Mode","SOIC-16","Standard","","20","","true","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1396","https://www.onsemi.com/download/data-sheet/pdf/NCP1396D.PDF","","NCP1396BDR2G","0.63","Resonant Controller with Integrated High Voltage Drivers","AC/DC","","","","","","","500","Half-Bridge","Voltage Mode","SOIC-16","Standard","","20","","true","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP81255","https://www.onsemi.com/download/data-sheet/pdf/NCP81255-D.PDF","","NCP81255MNTXG","2.78","Single-Phase Regulator for IMVP8","DC/DC","","","","","","","1200","Step-Up","Current Mode","QFN-40","Standard","4.75","5.25","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN49103","https://www.onsemi.com/download/data-sheet/pdf/FAN49103-D.PDF","","FAN49103AUC340X","0.43","Buck-Boost Regulator, 2.5 A, 1.8 MHz, TinyPower™ I2C, 3.4V","DC/DC","3.4","3.4","5.5","2.5","2.5","","1800","Step-Up/Step-Down","Current Mode","WLCSP-20","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP565","https://www.onsemi.com/download/data-sheet/pdf/NCP565-D.PDF","","NCP565D2T33R4G","0.88","LDO Regulator, 1.5 A, High PSRR, with Fast Transient Resoponse, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","9","2.5","1.5","1.5","","LDO","","D2PAK-3","Standard","","","","","","","","","","","0.9","75","28","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP4200","https://www.onsemi.com/download/data-sheet/pdf/NCP4200-D.PDF","","NCP4200MNR2G","1.69","Synchronous Buck Converter, Multi Phase, with I2C Interface","DC/DC","","","","","","","1500","Step-Down","","QFN-40","Standard","1.7","24","","","","","","","","2/3/4","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC35X","0.56","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","3.5","3.5","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC50GX","0.59","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","5","5","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP6324","https://www.onsemi.com/download/data-sheet/pdf/NCP6324-D.PDF","","NCP6324CMTAATBG","0.45","Synchronous Buck Converter, 3 MHz, 2.0 A","DC/DC","0.6","5","5.5","2.5","2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC50X","0.59","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","5","5","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP6324","https://www.onsemi.com/download/data-sheet/pdf/NCP6324-D.PDF","","NCP6324BMTAATBG","0.46","Synchronous Buck Converter, 3 MHz, 2.0 A","DC/DC","0.6","5","5.5","2.5","2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP5425","https://www.onsemi.com/download/data-sheet/pdf/NCP5425-D.PDF","","NCP5425DBR2G","1.06","Dual Synchronous Buck Controller","DC/DC","","","","","","","750","Step-Down","V² (Ramp signal derived from output voltage)","TSSOP-20","Standard","4.75","13.2","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC13X","0.36","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.8","1.43","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC18X","0.38","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC128X","0.39","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1562","https://www.onsemi.com/download/data-sheet/pdf/NCP1562A-D.PDF","","NCP1562BDR2G","1.06","PWM Controller, High Performance, Active Clamp / Reset","DC/DC","","","","","","","1000","Forward","Voltage Mode","SOIC-16","Standard","8","100","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC13X","0.38","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.8","1.43","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC23X","0.44","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.3875","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN49100","https://www.onsemi.com/download/data-sheet/pdf/FAN49100-D.PDF","","FAN49100AUC330X","0.44","Buck-Boost Regulator, 2.5 A, 1.8 MHz, TinyPower™","DC/DC","3.3","3.3","5.5","2.5","2.5","","1800","Step-Up/Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC05X","0.39","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FD6000MNTXG","https://www.onsemi.com/download/data-sheet/pdf/FD6000-D.PDF","","FD6000MNTXG","2.93","Digital DCX Intermediate Bus Controller with PMBus","DC/DC","","","","","","","","Step-Up/Step-Down","Current/Voltage Mode","QFN-32","Standard","3.1","5.5","","","","","","","","~NA~","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1562","https://www.onsemi.com/download/data-sheet/pdf/NCP1562A-D.PDF","","NCP1562ADR2G","1.16","PWM Controller, High Performance, Active Clamp / Reset","DC/DC","","","","","","","1000","Forward","Voltage Mode","SOIC-16","Standard","8","100","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC32JX","0.65","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","3.2","3.2","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
